"year_week","sexo","agrp","dpt_cdc","prov_cdc","n"
"2021-07-11","M","45-64","CAJAMARCA","CAJABAMBA",1
"2021-07-11","M","45-64","CAJAMARCA","CAJAMARCA",2
"2021-07-11","M","45-64","CAJAMARCA","CELENDIN",1
"2021-07-11","M","45-64","CAJAMARCA","CHOTA",1
"2021-07-11","M","45-64","CAJAMARCA","JAEN",1
"2021-07-11","M","45-64","CALLAO","CALLAO",4
"2021-07-11","M","45-64","CUSCO","ACOMAYO",2
"2021-07-11","M","45-64","CUSCO","ANTA",1
"2021-07-11","M","45-64","CUSCO","CUSCO",5
"2021-07-11","M","45-64","CUSCO","ESPINAR",1
"2021-07-11","M","45-64","CUSCO","LA CONVENCION",1
"2021-07-11","M","45-64","HUANCAVELICA","ANGARAES",1
"2021-07-11","M","45-64","HUANCAVELICA","CHURCAMPA",1
"2021-07-11","M","45-64","HUANUCO","DOS DE MAYO",1
"2021-07-11","M","45-64","HUANUCO","HUANUCO",4
"2021-07-11","M","45-64","ICA","CHINCHA",1
"2021-07-11","M","45-64","ICA","ICA",4
"2021-07-11","M","45-64","ICA","NAZCA",2
"2021-07-11","M","45-64","ICA","PISCO",1
"2021-07-11","M","45-64","JUNIN","CHANCHAMAYO",2
"2021-07-11","M","45-64","JUNIN","HUANCAYO",4
"2021-07-11","M","45-64","JUNIN","JAUJA",1
"2021-07-11","M","45-64","JUNIN","SATIPO",2
"2021-07-11","M","45-64","JUNIN","TARMA",1
"2021-07-11","M","45-64","LA LIBERTAD","ASCOPE",1
"2021-07-11","M","45-64","LA LIBERTAD","TRUJILLO",3
"2021-07-11","M","45-64","LAMBAYEQUE","CHICLAYO",2
"2021-07-11","M","45-64","LAMBAYEQUE","LAMBAYEQUE",1
"2021-07-11","M","45-64","LIMA","BARRANCA",2
"2021-07-11","M","45-64","LIMA","HUARAL",1
"2021-07-11","M","45-64","LIMA","HUAURA",2
"2021-07-11","M","45-64","LIMA","LIMA",7
"2021-07-11","M","45-64","LIMA","YAUYOS",1
"2021-07-11","M","45-64","LORETO","ALTO AMAZONAS",1
"2021-07-11","M","45-64","LORETO","MARISCAL RAMON CASTILLA",1
"2021-07-11","M","45-64","LORETO","MAYNAS",4
"2021-07-11","M","45-64","MADRE DE DIOS","TAMBOPATA",1
"2021-07-11","M","45-64","MOQUEGUA","ILO",1
"2021-07-11","M","45-64","PASCO","OXAPAMPA",1
"2021-07-11","M","45-64","PASCO","PASCO",1
"2021-07-11","M","45-64","PIURA","MORROPON",1
"2021-07-11","M","45-64","PIURA","PAITA",1
"2021-07-11","M","45-64","PIURA","PIURA",3
"2021-07-11","M","45-64","PIURA","SECHURA",1
"2021-07-11","M","45-64","PIURA","SULLANA",1
"2021-07-11","M","45-64","PIURA","TALARA",1
"2021-07-11","M","45-64","PUNO","HUANCANE",1
"2021-07-11","M","45-64","PUNO","MELGAR",1
"2021-07-11","M","45-64","PUNO","PUNO",4
"2021-07-11","M","45-64","PUNO","SAN ROMAN",2
"2021-07-11","M","45-64","SAN MARTIN","BELLAVISTA",1
"2021-07-11","M","45-64","SAN MARTIN","LAMAS",1
"2021-07-11","M","45-64","SAN MARTIN","MOYOBAMBA",1
"2021-07-11","M","45-64","SAN MARTIN","SAN MARTIN",2
"2021-07-11","M","45-64","TACNA","TACNA",5
"2021-07-11","M","45-64","TUMBES","TUMBES",1
"2021-07-11","M","45-64","UCAYALI","CORONEL PORTILLO",2
"2021-07-11","M","65+","AMAZONAS","BONGARA",1
"2021-07-11","M","65+","AMAZONAS","CONDORCANQUI",1
"2021-07-11","M","65+","AMAZONAS","UTCUBAMBA",2
"2021-07-11","M","65+","ANCASH","HUARAZ",2
"2021-07-11","M","65+","ANCASH","MARISCAL LUZURIAGA",1
"2021-07-11","M","65+","ANCASH","SANTA",3
"2021-07-11","M","65+","APURIMAC","ANTABAMBA",1
"2021-07-11","M","65+","AREQUIPA","AREQUIPA",7
"2021-07-11","M","65+","AREQUIPA","CARAVELI",1
"2021-07-11","M","65+","AREQUIPA","ISLAY",3
"2021-07-11","M","65+","AYACUCHO","HUAMANGA",2
"2021-07-11","M","65+","CAJAMARCA","CAJAMARCA",2
"2021-07-11","M","65+","CAJAMARCA","CELENDIN",2
"2021-07-11","M","65+","CAJAMARCA","CHOTA",1
"2021-07-11","M","65+","CAJAMARCA","JAEN",1
"2021-07-11","M","65+","CAJAMARCA","SAN MIGUEL",1
"2021-07-11","M","65+","CALLAO","CALLAO",1
"2021-07-11","M","65+","CUSCO","ACOMAYO",1
"2021-07-11","M","65+","CUSCO","CANAS",2
"2021-07-11","M","65+","CUSCO","CANCHIS",2
"2021-07-11","M","65+","CUSCO","CUSCO",1
"2021-07-11","M","65+","CUSCO","ESPINAR",2
"2021-07-11","M","65+","CUSCO","PARURO",1
"2021-07-11","M","65+","CUSCO","QUISPICANCHI",2
"2021-07-11","M","65+","HUANCAVELICA","ACOBAMBA",1
"2021-07-11","M","65+","HUANCAVELICA","TAYACAJA",1
"2021-07-11","M","65+","HUANUCO","DOS DE MAYO",1
"2021-07-11","M","65+","HUANUCO","HUANUCO",1
"2021-07-11","M","65+","HUANUCO","LEONCIO PRADO",1
"2021-07-11","M","65+","ICA","CHINCHA",4
"2021-07-11","M","65+","ICA","ICA",2
"2021-07-11","M","65+","ICA","NAZCA",3
"2021-07-11","M","65+","ICA","PALPA",2
"2021-07-11","M","65+","ICA","PISCO",4
"2021-07-11","M","65+","JUNIN","CHANCHAMAYO",3
"2021-07-11","M","65+","JUNIN","CHUPACA",1
"2021-07-11","M","65+","JUNIN","HUANCAYO",6
"2021-07-11","M","65+","JUNIN","JAUJA",2
"2021-07-11","M","65+","LA LIBERTAD","PACASMAYO",2
"2021-07-11","M","65+","LA LIBERTAD","TRUJILLO",1
"2021-07-11","M","65+","LAMBAYEQUE","CHICLAYO",4
"2021-07-11","M","65+","LAMBAYEQUE","LAMBAYEQUE",1
"2021-07-11","M","65+","LIMA","BARRANCA",1
"2021-07-11","M","65+","LIMA","CAJATAMBO",1
"2021-07-11","M","65+","LIMA","CAÑETE",1
"2021-07-11","M","65+","LIMA","HUARAL",3
"2021-07-11","M","65+","LIMA","LIMA",7
"2021-07-11","M","65+","LORETO","MAYNAS",4
"2021-07-11","M","65+","MOQUEGUA","ILO",1
"2021-07-11","M","65+","MOQUEGUA","MARISCAL NIETO",1
"2021-07-11","M","65+","PASCO","DANIEL ALCIDES CARRION",1
"2021-07-11","M","65+","PASCO","OXAPAMPA",1
"2021-07-11","M","65+","PASCO","PASCO",2
"2021-07-11","M","65+","PIURA","AYABACA",2
"2021-07-11","M","65+","PIURA","PIURA",2
"2021-07-11","M","65+","PIURA","SECHURA",1
"2021-07-11","M","65+","PIURA","TALARA",3
"2021-07-11","M","65+","PUNO","AZANGARO",1
"2021-07-11","M","65+","PUNO","CHUCUITO",2
"2021-07-11","M","65+","PUNO","EL COLLAO",1
"2021-07-11","M","65+","PUNO","HUANCANE",1
"2021-07-11","M","65+","PUNO","LAMPA",1
"2021-07-11","M","65+","PUNO","PUNO",1
"2021-07-11","M","65+","PUNO","YUNGUYO",1
"2021-07-11","M","65+","SAN MARTIN","EL DORADO",1
"2021-07-11","M","65+","SAN MARTIN","PICOTA",1
"2021-07-11","M","65+","SAN MARTIN","SAN MARTIN",1
"2021-07-11","M","65+","TACNA","TACNA",2
"2021-07-11","M","65+","TUMBES","TUMBES",1
"2021-07-11","M","65+","UCAYALI","CORONEL PORTILLO",1
"2021-07-18","F","0-17","LIMA","LIMA",1
"2021-07-18","F","18-44","APURIMAC","ANDAHUAYLAS",1
"2021-07-18","F","18-44","AREQUIPA","AREQUIPA",3
"2021-07-18","F","18-44","AYACUCHO","HUAMANGA",2
"2021-07-18","F","18-44","CALLAO","CALLAO",2
"2021-07-18","F","18-44","CUSCO","CUSCO",1
"2021-07-18","F","18-44","ICA","ICA",1
"2021-07-18","F","18-44","JUNIN","CONCEPCION",1
"2021-07-18","F","18-44","JUNIN","SATIPO",1
"2021-07-18","F","18-44","LIMA","LIMA",3
"2021-07-18","F","18-44","LORETO","MAYNAS",1
"2021-07-18","F","18-44","MOQUEGUA","ILO",1
"2021-07-18","F","18-44","PASCO","PASCO",1
"2021-07-18","F","18-44","PIURA","PIURA",1
"2021-07-18","F","18-44","PUNO","MELGAR",1
"2021-07-18","F","18-44","SAN MARTIN","LAMAS",1
"2021-07-18","F","18-44","SAN MARTIN","PICOTA",1
"2021-07-18","F","18-44","SAN MARTIN","SAN MARTIN",1
"2021-07-18","F","18-44","TACNA","TACNA",1
"2021-07-18","F","18-44","UCAYALI","CORONEL PORTILLO",1
"2021-07-18","F","45-64","ANCASH","HUARAZ",3
"2021-07-18","F","45-64","ANCASH","SANTA",1
"2021-07-18","F","45-64","ANCASH","YUNGAY",1
"2021-07-18","F","45-64","APURIMAC","ABANCAY",1
"2021-07-18","F","45-64","AREQUIPA","AREQUIPA",2
"2021-07-18","F","45-64","AREQUIPA","CAMANA",1
"2021-07-18","F","45-64","AREQUIPA","CARAVELI",1
"2021-07-18","F","45-64","AREQUIPA","ISLAY",2
"2021-07-18","F","45-64","AYACUCHO","LA MAR",1
"2021-07-18","F","45-64","AYACUCHO","PARINACOCHAS",1
"2021-07-18","F","45-64","AYACUCHO","VICTOR FAJARDO",1
"2021-07-18","F","45-64","CAJAMARCA","CAJAMARCA",1
"2021-07-18","F","45-64","CAJAMARCA","JAEN",1
"2021-07-18","F","45-64","CUSCO","ANTA",1
"2021-07-18","F","45-64","CUSCO","CANAS",1
"2021-07-18","F","45-64","CUSCO","CUSCO",1
"2021-07-18","F","45-64","HUANUCO","HUANUCO",1
"2021-07-18","F","45-64","ICA","CHINCHA",3
"2021-07-18","F","45-64","ICA","ICA",3
"2021-07-18","F","45-64","ICA","NAZCA",1
"2021-07-18","F","45-64","ICA","PISCO",1
"2021-07-18","F","45-64","JUNIN","CONCEPCION",1
"2021-07-18","F","45-64","JUNIN","SATIPO",1
"2021-07-18","F","45-64","LA LIBERTAD","PACASMAYO",1
"2021-07-18","F","45-64","LA LIBERTAD","TRUJILLO",2
"2021-07-18","F","45-64","LAMBAYEQUE","CHICLAYO",1
"2021-07-18","F","45-64","LIMA","HUARAL",2
"2021-07-18","F","45-64","LIMA","LIMA",7
"2021-07-18","F","45-64","LORETO","ALTO AMAZONAS",1
"2021-07-18","F","45-64","LORETO","MAYNAS",2
"2021-07-18","F","45-64","MOQUEGUA","MARISCAL NIETO",3
"2021-07-18","F","45-64","PASCO","PASCO",2
"2021-07-18","F","45-64","PIURA","MORROPON",1
"2021-07-18","F","45-64","PIURA","PIURA",3
"2021-07-18","F","45-64","PIURA","TALARA",1
"2021-07-18","F","45-64","PUNO","AZANGARO",1
"2021-07-18","F","45-64","PUNO","PUNO",2
"2021-07-18","F","45-64","PUNO","SAN ROMAN",4
"2021-07-18","F","45-64","PUNO","YUNGUYO",1
"2021-07-18","F","45-64","SAN MARTIN","BELLAVISTA",1
"2021-07-18","F","45-64","SAN MARTIN","RIOJA",2
"2021-07-18","F","45-64","SAN MARTIN","SAN MARTIN",1
"2021-07-18","F","45-64","SAN MARTIN","TOCACHE",1
"2021-07-18","F","45-64","TACNA","TACNA",1
"2021-07-18","F","65+","AMAZONAS","BAGUA",1
"2021-07-18","F","65+","AMAZONAS","UTCUBAMBA",1
"2021-07-18","F","65+","ANCASH","HUARI",1
"2021-07-18","F","65+","ANCASH","MARISCAL LUZURIAGA",1
"2021-07-18","F","65+","ANCASH","SANTA",1
"2021-07-18","F","65+","AREQUIPA","AREQUIPA",4
"2021-07-18","F","65+","AREQUIPA","CONDESUYOS",1
"2021-07-18","F","65+","AYACUCHO","HUAMANGA",2
"2021-07-18","F","65+","AYACUCHO","LUCANAS",1
"2021-07-18","F","65+","AYACUCHO","PARINACOCHAS",2
"2021-07-18","F","65+","CALLAO","CALLAO",1
"2021-07-18","F","65+","CUSCO","CANCHIS",1
"2021-07-18","F","65+","CUSCO","QUISPICANCHI",1
"2021-07-18","F","65+","HUANCAVELICA","TAYACAJA",1
"2021-07-18","F","65+","HUANUCO","HUANUCO",1
"2021-07-18","F","65+","HUANUCO","LEONCIO PRADO",1
"2021-07-18","F","65+","ICA","CHINCHA",4
"2021-07-18","F","65+","ICA","ICA",3
"2021-07-18","F","65+","ICA","PALPA",2
"2021-07-18","F","65+","ICA","PISCO",1
"2021-07-18","F","65+","JUNIN","CHANCHAMAYO",1
"2021-07-18","F","65+","JUNIN","HUANCAYO",1
"2021-07-18","F","65+","LA LIBERTAD","CHEPEN",1
"2021-07-18","F","65+","LA LIBERTAD","OTUZCO",1
"2021-07-18","F","65+","LA LIBERTAD","TRUJILLO",1
"2021-07-18","F","65+","LAMBAYEQUE","CHICLAYO",1
"2021-07-18","F","65+","LAMBAYEQUE","LAMBAYEQUE",1
"2021-07-18","F","65+","LIMA","HUAURA",2
"2021-07-18","F","65+","LIMA","LIMA",7
"2021-07-18","F","65+","LORETO","MAYNAS",3
"2021-07-18","F","65+","MADRE DE DIOS","TAMBOPATA",1
"2021-07-18","F","65+","MOQUEGUA","ILO",1
"2021-07-18","F","65+","PIURA","PIURA",5
"2021-07-18","F","65+","PIURA","TALARA",2
"2021-07-18","F","65+","PUNO","LAMPA",1
"2021-07-18","F","65+","PUNO","MELGAR",1
"2021-07-18","F","65+","PUNO","PUNO",3
"2021-07-18","F","65+","PUNO","SAN ROMAN",1
"2021-07-18","F","65+","SAN MARTIN","BELLAVISTA",3
"2021-07-18","F","65+","TACNA","TACNA",1
"2021-07-18","F","65+","UCAYALI","CORONEL PORTILLO",1
"2021-07-18","M","0-17","CAJAMARCA","JAEN",1
"2021-07-18","M","0-17","LAMBAYEQUE","CHICLAYO",2
"2021-07-18","M","0-17","LIMA","LIMA",2
"2021-07-18","M","18-44","AMAZONAS","CHACHAPOYAS",1
"2021-07-18","M","18-44","ANCASH","HUARAZ",1
"2021-07-18","M","18-44","AREQUIPA","AREQUIPA",4
"2021-07-18","M","18-44","AREQUIPA","CAMANA",1
"2021-07-18","M","18-44","AREQUIPA","CARAVELI",1
"2021-07-18","M","18-44","AREQUIPA","ISLAY",1
"2021-07-18","M","18-44","AYACUCHO","HUAMANGA",1
"2021-07-18","M","18-44","CAJAMARCA","CAJAMARCA",1
"2021-07-18","M","18-44","CAJAMARCA","SAN IGNACIO",1
"2021-07-18","M","18-44","CAJAMARCA","SAN MIGUEL",1
"2021-07-18","M","18-44","CALLAO","CALLAO",2
"2021-07-18","M","18-44","CUSCO","CUSCO",2
"2021-07-18","M","18-44","HUANUCO","HUANUCO",1
"2021-07-18","M","18-44","ICA","CHINCHA",1
"2021-07-18","M","18-44","ICA","ICA",2
"2021-07-18","M","18-44","ICA","NAZCA",2
"2021-07-18","M","18-44","ICA","PISCO",1
"2021-07-18","M","18-44","LA LIBERTAD","ASCOPE",1
"2021-07-18","M","18-44","LA LIBERTAD","TRUJILLO",1
"2021-07-18","M","18-44","LAMBAYEQUE","CHICLAYO",1
"2021-07-18","M","18-44","LAMBAYEQUE","LAMBAYEQUE",1
"2021-07-18","M","18-44","LIMA","LIMA",5
"2021-07-18","M","18-44","LORETO","MAYNAS",2
"2021-07-18","M","18-44","MOQUEGUA","MARISCAL NIETO",1
"2021-07-18","M","18-44","PASCO","OXAPAMPA",1
"2021-07-18","M","18-44","PASCO","PASCO",1
"2021-07-18","M","18-44","PIURA","SULLANA",1
"2021-07-18","M","18-44","PUNO","LAMPA",1
"2021-07-18","M","18-44","PUNO","SAN ROMAN",1
"2021-07-18","M","18-44","SAN MARTIN","PICOTA",1
"2021-07-18","M","18-44","SAN MARTIN","SAN MARTIN",2
"2021-07-18","M","18-44","TACNA","TACNA",3
"2021-07-18","M","45-64","AMAZONAS","BAGUA",2
"2021-07-18","M","45-64","AMAZONAS","UTCUBAMBA",1
"2021-07-18","M","45-64","ANCASH","HUARAZ",1
"2021-07-18","M","45-64","ANCASH","HUARI",1
"2021-07-18","M","45-64","ANCASH","POMABAMBA",1
"2021-07-18","M","45-64","ANCASH","SANTA",2
"2021-07-18","M","45-64","APURIMAC","COTABAMBAS",2
"2021-07-18","M","45-64","AREQUIPA","AREQUIPA",7
"2021-07-18","M","45-64","AREQUIPA","CAMANA",1
"2021-07-18","M","45-64","AREQUIPA","CARAVELI",1
"2021-07-18","M","45-64","AREQUIPA","CAYLLOMA",1
"2021-07-18","M","45-64","AREQUIPA","ISLAY",2
"2021-07-18","M","45-64","AYACUCHO","HUAMANGA",3
"2021-07-18","M","45-64","AYACUCHO","LUCANAS",1
"2021-07-18","M","45-64","AYACUCHO","PARINACOCHAS",1
"2021-07-18","M","45-64","CAJAMARCA","CAJAMARCA",1
"2021-07-18","M","45-64","CAJAMARCA","CUTERVO",1
"2021-07-18","M","45-64","CAJAMARCA","JAEN",3
"2021-07-18","M","45-64","CALLAO","CALLAO",2
"2021-07-18","M","45-64","CUSCO","CALCA",1
"2021-07-18","M","45-64","CUSCO","CANCHIS",2
"2021-07-18","M","45-64","CUSCO","CUSCO",1
"2021-07-18","M","45-64","CUSCO","ESPINAR",1
"2021-07-18","M","45-64","CUSCO","PAUCARTAMBO",1
"2021-07-18","M","45-64","HUANUCO","HUANUCO",1
"2021-07-18","M","45-64","HUANUCO","LEONCIO PRADO",2
"2021-07-18","M","45-64","ICA","CHINCHA",1
"2021-07-18","M","45-64","ICA","ICA",2
"2021-07-18","M","45-64","ICA","NAZCA",1
"2021-07-18","M","45-64","ICA","PALPA",1
"2021-07-18","M","45-64","ICA","PISCO",2
"2021-07-18","M","45-64","JUNIN","CHANCHAMAYO",1
"2021-07-18","M","45-64","JUNIN","CHUPACA",1
"2021-07-18","M","45-64","JUNIN","HUANCAYO",2
"2021-07-18","M","45-64","JUNIN","JAUJA",2
"2021-07-18","M","45-64","JUNIN","YAULI",1
"2021-07-18","M","45-64","LA LIBERTAD","CHEPEN",1
"2021-07-18","M","45-64","LA LIBERTAD","SANCHEZ CARRION",1
"2021-07-18","M","45-64","LA LIBERTAD","TRUJILLO",3
"2021-07-18","M","45-64","LAMBAYEQUE","CHICLAYO",4
"2021-07-18","M","45-64","LAMBAYEQUE","LAMBAYEQUE",1
"2021-07-18","M","45-64","LIMA","BARRANCA",1
"2021-07-18","M","45-64","LIMA","CAÑETE",1
"2021-07-18","M","45-64","LIMA","HUAROCHIRI",1
"2021-07-18","M","45-64","LIMA","HUAURA",2
"2021-07-18","M","45-64","LIMA","LIMA",7
"2021-07-18","M","45-64","LORETO","ALTO AMAZONAS",1
"2021-07-18","M","45-64","LORETO","MAYNAS",4
"2021-07-18","M","45-64","MOQUEGUA","MARISCAL NIETO",2
"2021-07-18","M","45-64","PASCO","PASCO",1
"2021-07-18","M","45-64","PIURA","AYABACA",1
"2021-07-18","M","45-64","PIURA","MORROPON",1
"2021-07-18","M","45-64","PIURA","PAITA",2
"2021-07-18","M","45-64","PIURA","PIURA",3
"2021-07-18","M","45-64","PIURA","SULLANA",2
"2021-07-18","M","45-64","PIURA","TALARA",1
"2021-07-18","M","45-64","PUNO","AZANGARO",1
"2021-07-18","M","45-64","PUNO","CHUCUITO",1
"2021-07-18","M","45-64","PUNO","HUANCANE",1
"2021-07-18","M","45-64","PUNO","PUNO",3
"2021-07-18","M","45-64","PUNO","SAN ROMAN",2
"2021-07-18","M","45-64","SAN MARTIN","BELLAVISTA",1
"2021-07-18","M","45-64","SAN MARTIN","SAN MARTIN",1
"2021-07-18","M","45-64","TACNA","JORGE BASADRE",1
"2021-07-18","M","45-64","TUMBES","TUMBES",1
"2021-07-18","M","45-64","TUMBES","ZARUMILLA",1
"2021-07-18","M","45-64","UCAYALI","CORONEL PORTILLO",2
"2021-07-18","M","65+","AMAZONAS","BONGARA",1
"2021-07-18","M","65+","AMAZONAS","UTCUBAMBA",3
"2021-07-18","M","65+","ANCASH","BOLOGNESI",1
"2021-07-18","M","65+","ANCASH","CARHUAZ",1
"2021-07-18","M","65+","ANCASH","HUARAZ",1
"2021-07-18","M","65+","ANCASH","SANTA",4
"2021-07-18","M","65+","ANCASH","SIHUAS",1
"2021-07-18","M","65+","APURIMAC","ABANCAY",1
"2021-07-18","M","65+","APURIMAC","ANTABAMBA",1
"2021-07-18","M","65+","APURIMAC","CHINCHEROS",1
"2021-07-18","M","65+","APURIMAC","COTABAMBAS",1
"2021-07-18","M","65+","AREQUIPA","AREQUIPA",6
"2021-07-18","M","65+","AREQUIPA","CAMANA",1
"2021-07-18","M","65+","AREQUIPA","CASTILLA",1
"2021-07-18","M","65+","AREQUIPA","CAYLLOMA",1
"2021-07-18","M","65+","AREQUIPA","ISLAY",1
"2021-07-18","M","65+","AYACUCHO","HUANTA",1
"2021-07-18","M","65+","AYACUCHO","LA MAR",1
"2021-07-18","M","65+","CAJAMARCA","CAJABAMBA",1
"2021-07-18","M","65+","CAJAMARCA","CHOTA",1
"2021-07-18","M","65+","CAJAMARCA","HUALGAYOC",1
"2021-07-18","M","65+","CAJAMARCA","JAEN",2
"2021-07-18","M","65+","CALLAO","CALLAO",4
"2021-07-18","M","65+","CUSCO","CUSCO",1
"2021-07-18","M","65+","CUSCO","URUBAMBA",1
"2021-07-18","M","65+","HUANCAVELICA","HUANCAVELICA",1
"2021-07-18","M","65+","HUANUCO","HUAMALIES",1
"2021-07-18","M","65+","HUANUCO","HUANUCO",2
"2021-07-18","M","65+","HUANUCO","LAURICOCHA",1
"2021-07-18","M","65+","ICA","CHINCHA",2
"2021-07-18","M","65+","ICA","ICA",2
"2021-07-18","M","65+","ICA","PISCO",1
"2021-07-18","M","65+","JUNIN","CONCEPCION",1
"2021-07-18","M","65+","JUNIN","HUANCAYO",2
"2021-07-18","M","65+","JUNIN","YAULI",1
"2021-07-18","M","65+","LA LIBERTAD","ASCOPE",1
"2021-07-18","M","65+","LA LIBERTAD","PATAZ",1
"2021-07-18","M","65+","LA LIBERTAD","TRUJILLO",5
"2021-07-18","M","65+","LAMBAYEQUE","FERREÑAFE",1
"2021-07-18","M","65+","LAMBAYEQUE","LAMBAYEQUE",1
"2021-07-18","M","65+","LIMA","CAÑETE",1
"2021-07-18","M","65+","LIMA","HUAURA",1
"2021-07-18","M","65+","LIMA","LIMA",7
"2021-07-18","M","65+","LORETO","ALTO AMAZONAS",1
"2021-07-18","M","65+","LORETO","LORETO",1
"2021-07-18","M","65+","LORETO","MAYNAS",3
"2021-07-18","M","65+","LORETO","REQUENA",1
"2021-07-18","M","65+","LORETO","UCAYALI",1
"2021-07-18","M","65+","MADRE DE DIOS","TAMBOPATA",1
"2021-07-18","M","65+","MOQUEGUA","ILO",1
"2021-07-18","M","65+","PASCO","OXAPAMPA",1
"2021-07-18","M","65+","PIURA","MORROPON",1
"2021-07-18","M","65+","PIURA","PAITA",1
"2021-07-18","M","65+","PIURA","PIURA",1
"2021-07-18","M","65+","PIURA","SULLANA",2
"2021-07-18","M","65+","PIURA","TALARA",2
"2021-07-18","M","65+","PUNO","AZANGARO",2
"2021-07-18","M","65+","PUNO","EL COLLAO",1
"2021-07-18","M","65+","PUNO","HUANCANE",3
"2021-07-18","M","65+","PUNO","MELGAR",1
"2021-07-18","M","65+","PUNO","PUNO",2
"2021-07-18","M","65+","PUNO","SAN ROMAN",3
"2021-07-18","M","65+","PUNO","SANDIA",1
"2021-07-18","M","65+","SAN MARTIN","PICOTA",2
"2021-07-18","M","65+","SAN MARTIN","SAN MARTIN",2
"2021-07-18","M","65+","SAN MARTIN","TOCACHE",1
"2021-07-18","M","65+","TACNA","TACNA",3
"2021-07-18","M","65+","UCAYALI","CORONEL PORTILLO",2
"2021-07-18","M","65+","UCAYALI","PADRE ABAD",1
"2021-07-25","F","0-17","LIMA","LIMA",1
"2021-07-25","F","18-44","CAJAMARCA","JAEN",1
"2021-07-25","F","18-44","CAJAMARCA","SAN IGNACIO",1
"2021-07-25","F","18-44","CALLAO","CALLAO",1
"2021-07-25","F","18-44","CUSCO","CANCHIS",1
"2021-07-25","F","18-44","ICA","NAZCA",1
"2021-07-25","F","18-44","JUNIN","JUNIN",1
"2021-07-25","F","18-44","LA LIBERTAD","OTUZCO",1
"2021-07-25","F","18-44","LAMBAYEQUE","CHICLAYO",1
"2021-07-25","F","18-44","LIMA","HUARAL",1
"2021-07-25","F","18-44","LIMA","HUAURA",1
"2021-07-25","F","18-44","LIMA","LIMA",3
"2021-07-25","F","18-44","MOQUEGUA","MARISCAL NIETO",1
"2021-07-25","F","18-44","PIURA","HUANCABAMBA",1
"2021-07-25","F","18-44","PIURA","PIURA",1
"2021-07-25","F","18-44","PIURA","SULLANA",1
"2021-07-25","F","18-44","PIURA","TALARA",1
"2021-07-25","F","18-44","PUNO","AZANGARO",1
"2021-07-25","F","18-44","PUNO","CARABAYA",1
"2021-07-25","F","18-44","PUNO","HUANCANE",1
"2021-07-25","F","18-44","PUNO","SAN ROMAN",3
"2021-07-25","F","18-44","TACNA","TACNA",1
"2021-07-25","F","45-64","AMAZONAS","UTCUBAMBA",1
"2021-07-25","F","45-64","ANCASH","SANTA",1
"2021-07-25","F","45-64","AREQUIPA","AREQUIPA",4
"2021-07-25","F","45-64","AREQUIPA","CAYLLOMA",1
"2021-07-25","F","45-64","AREQUIPA","LA UNION",1
"2021-07-25","F","45-64","AYACUCHO","HUAMANGA",1
"2021-07-25","F","45-64","CAJAMARCA","CELENDIN",1
"2021-07-25","F","45-64","CALLAO","CALLAO",1
"2021-07-25","F","45-64","CUSCO","CALCA",1
"2021-07-25","F","45-64","CUSCO","CUSCO",2
"2021-07-25","F","45-64","CUSCO","LA CONVENCION",1
"2021-07-25","F","45-64","ICA","ICA",1
"2021-07-25","F","45-64","JUNIN","HUANCAYO",2
"2021-07-25","F","45-64","JUNIN","TARMA",1
"2021-07-25","F","45-64","LA LIBERTAD","PATAZ",1
"2021-07-25","F","45-64","LAMBAYEQUE","CHICLAYO",1
"2021-07-25","F","45-64","LAMBAYEQUE","LAMBAYEQUE",1
"2021-07-25","F","45-64","LIMA","CAÑETE",1
"2021-07-25","F","45-64","LIMA","HUARAL",1
"2021-07-25","F","45-64","LIMA","HUAURA",1
"2021-07-25","F","45-64","LIMA","LIMA",7
"2021-07-25","F","45-64","LORETO","MAYNAS",1
"2021-07-25","F","45-64","MADRE DE DIOS","TAMBOPATA",1
"2021-07-25","F","45-64","MOQUEGUA","ILO",2
"2021-07-25","F","45-64","PASCO","PASCO",1
"2021-07-25","F","45-64","PIURA","MORROPON",1
"2021-07-25","F","45-64","PIURA","PIURA",1
"2021-07-25","F","45-64","PIURA","SECHURA",1
"2021-07-25","F","45-64","PIURA","SULLANA",2
"2021-07-25","F","45-64","PUNO","PUNO",1
"2021-07-25","F","45-64","PUNO","SANDIA",1
"2021-07-25","F","45-64","SAN MARTIN","SAN MARTIN",1
"2021-07-25","F","45-64","SAN MARTIN","TOCACHE",1
"2021-07-25","F","65+","AMAZONAS","BAGUA",2
"2021-07-25","F","65+","AMAZONAS","CHACHAPOYAS",1
"2021-07-25","F","65+","AMAZONAS","UTCUBAMBA",1
"2021-07-25","F","65+","ANCASH","HUARAZ",1
"2021-07-25","F","65+","APURIMAC","ANDAHUAYLAS",1
"2021-07-25","F","65+","AREQUIPA","AREQUIPA",5
"2021-07-25","F","65+","AREQUIPA","LA UNION",1
"2021-07-25","F","65+","AYACUCHO","HUAMANGA",1
"2021-07-25","F","65+","CAJAMARCA","CAJAMARCA",1
"2021-07-25","F","65+","CALLAO","CALLAO",1
"2021-07-25","F","65+","CUSCO","CANCHIS",1
"2021-07-25","F","65+","CUSCO","CUSCO",2
"2021-07-25","F","65+","CUSCO","ESPINAR",1
"2021-07-25","F","65+","CUSCO","LA CONVENCION",1
"2021-07-25","F","65+","CUSCO","PARURO",2
