"year","week","sexo","agrp","dpt_cdc","n"
2021,8,"F","0-17","LA LIBERTAD",1
2021,8,"F","0-17","LAMBAYEQUE",1
2021,8,"F","0-17","LIMA",1
2021,8,"F","0-17","PIURA",1
2021,8,"F","0-17","PUNO",1
2021,8,"F","18-44","ANCASH",4
2021,8,"F","18-44","AREQUIPA",1
2021,8,"F","18-44","AYACUCHO",1
2021,8,"F","18-44","CALLAO",6
2021,8,"F","18-44","CUSCO",4
2021,8,"F","18-44","HUANCAVELICA",1
2021,8,"F","18-44","HUANUCO",1
2021,8,"F","18-44","ICA",4
2021,8,"F","18-44","JUNIN",5
2021,8,"F","18-44","LA LIBERTAD",1
2021,8,"F","18-44","LAMBAYEQUE",1
2021,8,"F","18-44","LIMA",68
2021,8,"F","18-44","LORETO",3
2021,8,"F","18-44","MADRE DE DIOS",1
2021,8,"F","18-44","PASCO",1
2021,8,"F","18-44","PIURA",5
2021,8,"F","18-44","PUNO",2
2021,8,"F","18-44","SAN MARTIN",1
2021,8,"F","18-44","TACNA",1
2021,8,"F","18-44","UCAYALI",3
2021,8,"F","45-64","AMAZONAS",3
2021,8,"F","45-64","ANCASH",15
2021,8,"F","45-64","APURIMAC",2
2021,8,"F","45-64","AREQUIPA",24
2021,8,"F","45-64","AYACUCHO",5
2021,8,"F","45-64","CAJAMARCA",9
2021,8,"F","45-64","CALLAO",27
2021,8,"F","45-64","CUSCO",9
2021,8,"F","45-64","HUANCAVELICA",9
2021,8,"F","45-64","HUANUCO",1
2021,8,"F","45-64","ICA",32
2021,8,"F","45-64","JUNIN",17
2021,8,"F","45-64","LA LIBERTAD",20
2021,8,"F","45-64","LAMBAYEQUE",9
2021,8,"F","45-64","LIMA",318
2021,8,"F","45-64","LORETO",24
2021,8,"F","45-64","MOQUEGUA",2
2021,8,"F","45-64","PASCO",3
2021,8,"F","45-64","PIURA",9
2021,8,"F","45-64","PUNO",13
2021,8,"F","45-64","SAN MARTIN",4
2021,8,"F","45-64","TACNA",10
2021,8,"F","45-64","TUMBES",2
2021,8,"F","45-64","UCAYALI",5
2021,8,"F","65+","AMAZONAS",2
2021,8,"F","65+","ANCASH",21
2021,8,"F","65+","APURIMAC",4
2021,8,"F","65+","AREQUIPA",38
2021,8,"F","65+","AYACUCHO",12
2021,8,"F","65+","CAJAMARCA",10
2021,8,"F","65+","CALLAO",44
2021,8,"F","65+","CUSCO",39
2021,8,"F","65+","HUANCAVELICA",6
2021,8,"F","65+","HUANUCO",15
2021,8,"F","65+","ICA",34
2021,8,"F","65+","JUNIN",39
2021,8,"F","65+","LA LIBERTAD",30
2021,8,"F","65+","LAMBAYEQUE",26
2021,8,"F","65+","LIMA",522
2021,8,"F","65+","LORETO",31
2021,8,"F","65+","MADRE DE DIOS",2
2021,8,"F","65+","MOQUEGUA",2
2021,8,"F","65+","PASCO",3
2021,8,"F","65+","PIURA",34
2021,8,"F","65+","PUNO",15
2021,8,"F","65+","SAN MARTIN",8
2021,8,"F","65+","TACNA",9
2021,8,"F","65+","TUMBES",9
2021,8,"F","65+","UCAYALI",6
2021,8,"M","0-17","AREQUIPA",1
2021,8,"M","0-17","CALLAO",2
2021,8,"M","0-17","LIMA",1
2021,8,"M","0-17","LORETO",1
2021,8,"M","0-17","PIURA",1
2021,8,"M","18-44","ANCASH",3
2021,8,"M","18-44","AREQUIPA",7
2021,8,"M","18-44","AYACUCHO",2
2021,8,"M","18-44","CAJAMARCA",2
2021,8,"M","18-44","CALLAO",13
2021,8,"M","18-44","CUSCO",3
2021,8,"M","18-44","HUANCAVELICA",1
2021,8,"M","18-44","HUANUCO",2
2021,8,"M","18-44","ICA",14
2021,8,"M","18-44","JUNIN",11
2021,8,"M","18-44","LA LIBERTAD",10
2021,8,"M","18-44","LAMBAYEQUE",4
2021,8,"M","18-44","LIMA",148
2021,8,"M","18-44","LORETO",12
2021,8,"M","18-44","MADRE DE DIOS",2
2021,8,"M","18-44","PASCO",1
2021,8,"M","18-44","PIURA",7
2021,8,"M","18-44","PUNO",7
2021,8,"M","18-44","SAN MARTIN",2
2021,8,"M","18-44","UCAYALI",3
2021,8,"M","45-64","AMAZONAS",7
2021,8,"M","45-64","ANCASH",18
2021,8,"M","45-64","APURIMAC",6
2021,8,"M","45-64","AREQUIPA",34
2021,8,"M","45-64","AYACUCHO",15
2021,8,"M","45-64","CAJAMARCA",11
2021,8,"M","45-64","CALLAO",69
2021,8,"M","45-64","CUSCO",30
2021,8,"M","45-64","HUANCAVELICA",14
2021,8,"M","45-64","HUANUCO",4
2021,8,"M","45-64","ICA",57
2021,8,"M","45-64","JUNIN",51
2021,8,"M","45-64","LA LIBERTAD",44
2021,8,"M","45-64","LAMBAYEQUE",16
2021,8,"M","45-64","LIMA",639
2021,8,"M","45-64","LORETO",32
2021,8,"M","45-64","MADRE DE DIOS",2
2021,8,"M","45-64","MOQUEGUA",1
2021,8,"M","45-64","PASCO",6
2021,8,"M","45-64","PIURA",27
2021,8,"M","45-64","PUNO",33
2021,8,"M","45-64","SAN MARTIN",7
2021,8,"M","45-64","TACNA",26
2021,8,"M","45-64","TUMBES",10
2021,8,"M","45-64","UCAYALI",9
2021,8,"M","65+","AMAZONAS",7
2021,8,"M","65+","ANCASH",35
2021,8,"M","65+","APURIMAC",8
2021,8,"M","65+","AREQUIPA",62
2021,8,"M","65+","AYACUCHO",24
2021,8,"M","65+","CAJAMARCA",22
2021,8,"M","65+","CALLAO",84
2021,8,"M","65+","CUSCO",53
2021,8,"M","65+","HUANCAVELICA",16
2021,8,"M","65+","HUANUCO",27
2021,8,"M","65+","ICA",73
2021,8,"M","65+","JUNIN",88
2021,8,"M","65+","LA LIBERTAD",56
2021,8,"M","65+","LAMBAYEQUE",44
2021,8,"M","65+","LIMA",869
2021,8,"M","65+","LORETO",57
2021,8,"M","65+","MADRE DE DIOS",3
2021,8,"M","65+","MOQUEGUA",3
2021,8,"M","65+","PASCO",12
2021,8,"M","65+","PIURA",46
2021,8,"M","65+","PUNO",48
2021,8,"M","65+","SAN MARTIN",6
2021,8,"M","65+","TACNA",22
2021,8,"M","65+","TUMBES",8
2021,8,"M","65+","UCAYALI",21
2021,9,"F","0-17","AREQUIPA",1
2021,9,"F","0-17","HUANCAVELICA",1
2021,9,"F","0-17","ICA",1
2021,9,"F","0-17","LIMA",1
2021,9,"F","0-17","LORETO",1
2021,9,"F","18-44","AMAZONAS",1
2021,9,"F","18-44","ANCASH",5
2021,9,"F","18-44","APURIMAC",3
2021,9,"F","18-44","AYACUCHO",2
2021,9,"F","18-44","CAJAMARCA",1
2021,9,"F","18-44","CALLAO",9
2021,9,"F","18-44","CUSCO",5
2021,9,"F","18-44","HUANCAVELICA",6
2021,9,"F","18-44","HUANUCO",1
2021,9,"F","18-44","ICA",7
2021,9,"F","18-44","JUNIN",7
2021,9,"F","18-44","LA LIBERTAD",4
2021,9,"F","18-44","LAMBAYEQUE",2
2021,9,"F","18-44","LIMA",70
2021,9,"F","18-44","LORETO",4
2021,9,"F","18-44","PASCO",1
2021,9,"F","18-44","PIURA",4
2021,9,"F","18-44","PUNO",3
2021,9,"F","18-44","SAN MARTIN",1
2021,9,"F","18-44","TUMBES",1
2021,9,"F","18-44","UCAYALI",3
2021,9,"F","45-64","ANCASH",16
2021,9,"F","45-64","APURIMAC",2
2021,9,"F","45-64","AREQUIPA",17
2021,9,"F","45-64","AYACUCHO",5
2021,9,"F","45-64","CAJAMARCA",8
2021,9,"F","45-64","CALLAO",28
2021,9,"F","45-64","CUSCO",12
2021,9,"F","45-64","HUANCAVELICA",6
2021,9,"F","45-64","HUANUCO",3
2021,9,"F","45-64","ICA",31
2021,9,"F","45-64","JUNIN",15
2021,9,"F","45-64","LA LIBERTAD",19
2021,9,"F","45-64","LAMBAYEQUE",16
2021,9,"F","45-64","LIMA",300
2021,9,"F","45-64","LORETO",19
2021,9,"F","45-64","MOQUEGUA",2
2021,9,"F","45-64","PASCO",2
2021,9,"F","45-64","PIURA",13
2021,9,"F","45-64","PUNO",9
2021,9,"F","45-64","SAN MARTIN",4
2021,9,"F","45-64","TACNA",9
2021,9,"F","45-64","UCAYALI",3
2021,9,"F","65+","AMAZONAS",5
2021,9,"F","65+","ANCASH",21
2021,9,"F","65+","APURIMAC",5
2021,9,"F","65+","AREQUIPA",42
2021,9,"F","65+","AYACUCHO",12
2021,9,"F","65+","CAJAMARCA",16
2021,9,"F","65+","CALLAO",63
2021,9,"F","65+","CUSCO",28
2021,9,"F","65+","HUANCAVELICA",7
2021,9,"F","65+","HUANUCO",5
2021,9,"F","65+","ICA",38
2021,9,"F","65+","JUNIN",35
2021,9,"F","65+","LA LIBERTAD",31
2021,9,"F","65+","LAMBAYEQUE",27
2021,9,"F","65+","LIMA",583
2021,9,"F","65+","LORETO",31
2021,9,"F","65+","MADRE DE DIOS",3
2021,9,"F","65+","MOQUEGUA",2
2021,9,"F","65+","PASCO",7
2021,9,"F","65+","PIURA",31
2021,9,"F","65+","PUNO",14
2021,9,"F","65+","SAN MARTIN",6
2021,9,"F","65+","TACNA",15
2021,9,"F","65+","TUMBES",9
2021,9,"F","65+","UCAYALI",11
2021,9,"M","0-17","LIMA",3
2021,9,"M","0-17","MADRE DE DIOS",1
2021,9,"M","0-17","TACNA",1
2021,9,"M","0-17","UCAYALI",1
2021,9,"M","18-44","AMAZONAS",3
2021,9,"M","18-44","ANCASH",6
2021,9,"M","18-44","APURIMAC",3
2021,9,"M","18-44","AREQUIPA",5
2021,9,"M","18-44","CAJAMARCA",3
2021,9,"M","18-44","CALLAO",9
2021,9,"M","18-44","CUSCO",5
2021,9,"M","18-44","HUANCAVELICA",3
2021,9,"M","18-44","ICA",13
2021,9,"M","18-44","JUNIN",9
2021,9,"M","18-44","LA LIBERTAD",8
2021,9,"M","18-44","LAMBAYEQUE",7
2021,9,"M","18-44","LIMA",182
2021,9,"M","18-44","LORETO",5
2021,9,"M","18-44","MADRE DE DIOS",1
2021,9,"M","18-44","PASCO",1
2021,9,"M","18-44","PIURA",3
2021,9,"M","18-44","PUNO",3
2021,9,"M","18-44","SAN MARTIN",3
2021,9,"M","18-44","TACNA",1
2021,9,"M","18-44","TUMBES",4
2021,9,"M","18-44","UCAYALI",1
2021,9,"M","45-64","AMAZONAS",1
2021,9,"M","45-64","ANCASH",30
2021,9,"M","45-64","APURIMAC",4
2021,9,"M","45-64","AREQUIPA",28
2021,9,"M","45-64","AYACUCHO",11
2021,9,"M","45-64","CAJAMARCA",12
2021,9,"M","45-64","CALLAO",68
2021,9,"M","45-64","CUSCO",32
2021,9,"M","45-64","HUANCAVELICA",8
2021,9,"M","45-64","HUANUCO",11
2021,9,"M","45-64","ICA",52
2021,9,"M","45-64","JUNIN",40
2021,9,"M","45-64","LA LIBERTAD",34
2021,9,"M","45-64","LAMBAYEQUE",26
2021,9,"M","45-64","LIMA",620
2021,9,"M","45-64","LORETO",24
2021,9,"M","45-64","MADRE DE DIOS",4
2021,9,"M","45-64","MOQUEGUA",3
2021,9,"M","45-64","PASCO",7
2021,9,"M","45-64","PIURA",30
2021,9,"M","45-64","PUNO",23
2021,9,"M","45-64","SAN MARTIN",10
2021,9,"M","45-64","TACNA",22
2021,9,"M","45-64","TUMBES",3
2021,9,"M","45-64","UCAYALI",12
2021,9,"M","65+","AMAZONAS",6
2021,9,"M","65+","ANCASH",36
2021,9,"M","65+","APURIMAC",10
2021,9,"M","65+","AREQUIPA",57
2021,9,"M","65+","AYACUCHO",27
2021,9,"M","65+","CAJAMARCA",26
2021,9,"M","65+","CALLAO",93
2021,9,"M","65+","CUSCO",60
2021,9,"M","65+","HUANCAVELICA",4
2021,9,"M","65+","HUANUCO",15
2021,9,"M","65+","ICA",74
2021,9,"M","65+","JUNIN",67
2021,9,"M","65+","LA LIBERTAD",78
2021,9,"M","65+","LAMBAYEQUE",42
2021,9,"M","65+","LIMA",859
2021,9,"M","65+","LORETO",46
2021,9,"M","65+","MADRE DE DIOS",3
2021,9,"M","65+","MOQUEGUA",10
2021,9,"M","65+","PASCO",4
2021,9,"M","65+","PIURA",41
2021,9,"M","65+","PUNO",41
2021,9,"M","65+","SAN MARTIN",14
2021,9,"M","65+","TACNA",33
2021,9,"M","65+","TUMBES",10
2021,9,"M","65+","UCAYALI",17
2021,10,"F","0-17","AMAZONAS",1
2021,10,"F","0-17","CAJAMARCA",2
2021,10,"F","0-17","CUSCO",1
2021,10,"F","0-17","HUANCAVELICA",1
2021,10,"F","0-17","LA LIBERTAD",1
2021,10,"F","0-17","LIMA",3
2021,10,"F","0-17","TUMBES",1
2021,10,"F","18-44","AMAZONAS",1
2021,10,"F","18-44","AREQUIPA",1
2021,10,"F","18-44","AYACUCHO",1
2021,10,"F","18-44","CAJAMARCA",2
2021,10,"F","18-44","CALLAO",5
2021,10,"F","18-44","CUSCO",3
2021,10,"F","18-44","HUANCAVELICA",1
2021,10,"F","18-44","HUANUCO",2
2021,10,"F","18-44","ICA",2
2021,10,"F","18-44","JUNIN",5
2021,10,"F","18-44","LA LIBERTAD",1
2021,10,"F","18-44","LAMBAYEQUE",2
2021,10,"F","18-44","LIMA",58
2021,10,"F","18-44","LORETO",2
2021,10,"F","18-44","PIURA",3
2021,10,"F","18-44","PUNO",3
2021,10,"F","18-44","SAN MARTIN",2
2021,10,"F","18-44","TACNA",2
2021,10,"F","18-44","TUMBES",1
2021,10,"F","18-44","UCAYALI",1
2021,10,"F","45-64","AMAZONAS",4
2021,10,"F","45-64","ANCASH",13
2021,10,"F","45-64","APURIMAC",2
2021,10,"F","45-64","AREQUIPA",21
2021,10,"F","45-64","AYACUCHO",8
2021,10,"F","45-64","CAJAMARCA",7
2021,10,"F","45-64","CALLAO",34
2021,10,"F","45-64","CUSCO",18
2021,10,"F","45-64","HUANCAVELICA",2
2021,10,"F","45-64","HUANUCO",6
2021,10,"F","45-64","ICA",25
2021,10,"F","45-64","JUNIN",20
2021,10,"F","45-64","LA LIBERTAD",23
2021,10,"F","45-64","LAMBAYEQUE",13
2021,10,"F","45-64","LIMA",298
2021,10,"F","45-64","LORETO",17
2021,10,"F","45-64","MOQUEGUA",2
2021,10,"F","45-64","PASCO",2
2021,10,"F","45-64","PIURA",28
2021,10,"F","45-64","PUNO",4
2021,10,"F","45-64","SAN MARTIN",5
2021,10,"F","45-64","TACNA",8
2021,10,"F","45-64","TUMBES",4
2021,10,"F","45-64","UCAYALI",8
2021,10,"F","65+","AMAZONAS",7
2021,10,"F","65+","ANCASH",26
2021,10,"F","65+","APURIMAC",12
2021,10,"F","65+","AREQUIPA",23
2021,10,"F","65+","AYACUCHO",17
2021,10,"F","65+","CAJAMARCA",16
2021,10,"F","65+","CALLAO",50
2021,10,"F","65+","CUSCO",31
2021,10,"F","65+","HUANCAVELICA",7
2021,10,"F","65+","HUANUCO",6
2021,10,"F","65+","ICA",33
2021,10,"F","65+","JUNIN",26
2021,10,"F","65+","LA LIBERTAD",44
2021,10,"F","65+","LAMBAYEQUE",26
2021,10,"F","65+","LIMA",537
2021,10,"F","65+","LORETO",23
2021,10,"F","65+","MADRE DE DIOS",2
2021,10,"F","65+","MOQUEGUA",1
2021,10,"F","65+","PASCO",2
2021,10,"F","65+","PIURA",37
2021,10,"F","65+","PUNO",10
2021,10,"F","65+","SAN MARTIN",12
2021,10,"F","65+","TACNA",7
2021,10,"F","65+","TUMBES",7
2021,10,"F","65+","UCAYALI",4
2021,10,"M","0-17","AMAZONAS",1
2021,10,"M","0-17","JUNIN",2
2021,10,"M","0-17","LAMBAYEQUE",1
2021,10,"M","0-17","LIMA",2
2021,10,"M","18-44","ANCASH",4
2021,10,"M","18-44","APURIMAC",2
2021,10,"M","18-44","AREQUIPA",2
2021,10,"M","18-44","AYACUCHO",3
2021,10,"M","18-44","CAJAMARCA",3
2021,10,"M","18-44","CALLAO",15
2021,10,"M","18-44","CUSCO",9
2021,10,"M","18-44","HUANCAVELICA",1
2021,10,"M","18-44","HUANUCO",3
2021,10,"M","18-44","ICA",16
2021,10,"M","18-44","JUNIN",7
2021,10,"M","18-44","LA LIBERTAD",7
2021,10,"M","18-44","LAMBAYEQUE",7
2021,10,"M","18-44","LIMA",127
2021,10,"M","18-44","LORETO",7
2021,10,"M","18-44","MADRE DE DIOS",1
2021,10,"M","18-44","MOQUEGUA",1
2021,10,"M","18-44","PASCO",3
2021,10,"M","18-44","PIURA",6
2021,10,"M","18-44","PUNO",3
2021,10,"M","18-44","TACNA",2
2021,10,"M","18-44","TUMBES",3
2021,10,"M","18-44","UCAYALI",5
2021,10,"M","45-64","AMAZONAS",5
2021,10,"M","45-64","ANCASH",25
2021,10,"M","45-64","APURIMAC",7
2021,10,"M","45-64","AREQUIPA",26
2021,10,"M","45-64","AYACUCHO",10
2021,10,"M","45-64","CAJAMARCA",14
2021,10,"M","45-64","CALLAO",53
2021,10,"M","45-64","CUSCO",32
2021,10,"M","45-64","HUANCAVELICA",5
2021,10,"M","45-64","HUANUCO",10
2021,10,"M","45-64","ICA",37
2021,10,"M","45-64","JUNIN",22
2021,10,"M","45-64","LA LIBERTAD",38
2021,10,"M","45-64","LAMBAYEQUE",20
2021,10,"M","45-64","LIMA",588
2021,10,"M","45-64","LORETO",23
2021,10,"M","45-64","MOQUEGUA",3
2021,10,"M","45-64","PASCO",5
2021,10,"M","45-64","PIURA",30
2021,10,"M","45-64","PUNO",19
2021,10,"M","45-64","SAN MARTIN",9
2021,10,"M","45-64","TACNA",15
2021,10,"M","45-64","TUMBES",12
2021,10,"M","45-64","UCAYALI",16
2021,10,"M","65+","AMAZONAS",5
2021,10,"M","65+","ANCASH",45
2021,10,"M","65+","APURIMAC",14
2021,10,"M","65+","AREQUIPA",44
2021,10,"M","65+","AYACUCHO",27
2021,10,"M","65+","CAJAMARCA",34
2021,10,"M","65+","CALLAO",80
2021,10,"M","65+","CUSCO",35
2021,10,"M","65+","HUANCAVELICA",7
2021,10,"M","65+","HUANUCO",17
2021,10,"M","65+","ICA",56
2021,10,"M","65+","JUNIN",57
2021,10,"M","65+","LA LIBERTAD",68
2021,10,"M","65+","LAMBAYEQUE",36
2021,10,"M","65+","LIMA",875
2021,10,"M","65+","LORETO",31
2021,10,"M","65+","MADRE DE DIOS",3
2021,10,"M","65+","MOQUEGUA",5
2021,10,"M","65+","PASCO",3
2021,10,"M","65+","PIURA",57
2021,10,"M","65+","PUNO",30
2021,10,"M","65+","SAN MARTIN",11
2021,10,"M","65+","TACNA",21
2021,10,"M","65+","TUMBES",13
2021,10,"M","65+","UCAYALI",10
2021,11,"F","0-17","ANCASH",1
2021,11,"F","0-17","CALLAO",1
2021,11,"F","0-17","CUSCO",1
2021,11,"F","0-17","JUNIN",1
2021,11,"F","0-17","LIMA",2
2021,11,"F","0-17","PUNO",2
2021,11,"F","18-44","AMAZONAS",1
2021,11,"F","18-44","ANCASH",5
2021,11,"F","18-44","AREQUIPA",6
2021,11,"F","18-44","AYACUCHO",2
2021,11,"F","18-44","CAJAMARCA",7
2021,11,"F","18-44","CALLAO",9
2021,11,"F","18-44","CUSCO",5
2021,11,"F","18-44","HUANCAVELICA",1
2021,11,"F","18-44","HUANUCO",2
2021,11,"F","18-44","ICA",8
2021,11,"F","18-44","JUNIN",3
2021,11,"F","18-44","LA LIBERTAD",3
2021,11,"F","18-44","LAMBAYEQUE",5
2021,11,"F","18-44","LIMA",63
2021,11,"F","18-44","LORETO",3
2021,11,"F","18-44","MADRE DE DIOS",1
2021,11,"F","18-44","MOQUEGUA",1
2021,11,"F","18-44","PIURA",7
2021,11,"F","18-44","PUNO",1
2021,11,"F","18-44","UCAYALI",4
2021,11,"F","45-64","AMAZONAS",2
2021,11,"F","45-64","ANCASH",16
2021,11,"F","45-64","APURIMAC",2
2021,11,"F","45-64","AREQUIPA",7
2021,11,"F","45-64","AYACUCHO",6
2021,11,"F","45-64","CAJAMARCA",7
2021,11,"F","45-64","CALLAO",32
2021,11,"F","45-64","CUSCO",9
2021,11,"F","45-64","HUANCAVELICA",1
2021,11,"F","45-64","ICA",27
2021,11,"F","45-64","JUNIN",11
2021,11,"F","45-64","LA LIBERTAD",26
2021,11,"F","45-64","LAMBAYEQUE",20
2021,11,"F","45-64","LIMA",317
2021,11,"F","45-64","LORETO",8
2021,11,"F","45-64","MADRE DE DIOS",3
2021,11,"F","45-64","PASCO",5
2021,11,"F","45-64","PIURA",19
2021,11,"F","45-64","PUNO",13
2021,11,"F","45-64","SAN MARTIN",4
2021,11,"F","45-64","TACNA",5
2021,11,"F","45-64","TUMBES",4
2021,11,"F","45-64","UCAYALI",13
2021,11,"F","65+","AMAZONAS",2
2021,11,"F","65+","ANCASH",31
2021,11,"F","65+","APURIMAC",8
2021,11,"F","65+","AREQUIPA",22
2021,11,"F","65+","AYACUCHO",18
2021,11,"F","65+","CAJAMARCA",18
2021,11,"F","65+","CALLAO",50
2021,11,"F","65+","CUSCO",30
2021,11,"F","65+","HUANCAVELICA",7
2021,11,"F","65+","HUANUCO",7
2021,11,"F","65+","ICA",38
2021,11,"F","65+","JUNIN",25
2021,11,"F","65+","LA LIBERTAD",40
2021,11,"F","65+","LAMBAYEQUE",20
2021,11,"F","65+","LIMA",564
2021,11,"F","65+","LORETO",13
2021,11,"F","65+","MADRE DE DIOS",2
2021,11,"F","65+","PASCO",5
2021,11,"F","65+","PIURA",48
2021,11,"F","65+","PUNO",11
2021,11,"F","65+","SAN MARTIN",10
2021,11,"F","65+","TACNA",5
2021,11,"F","65+","TUMBES",9
2021,11,"F","65+","UCAYALI",14
2021,11,"M","0-17","CALLAO",1
2021,11,"M","0-17","LAMBAYEQUE",1
2021,11,"M","0-17","LIMA",3
2021,11,"M","0-17","LORETO",2
2021,11,"M","0-17","MADRE DE DIOS",1
2021,11,"M","0-17","PIURA",1
2021,11,"M","0-17","TUMBES",1
2021,11,"M","18-44","AMAZONAS",3
2021,11,"M","18-44","ANCASH",10
2021,11,"M","18-44","AREQUIPA",1
2021,11,"M","18-44","AYACUCHO",3
2021,11,"M","18-44","CAJAMARCA",6
2021,11,"M","18-44","CALLAO",22
2021,11,"M","18-44","CUSCO",8
2021,11,"M","18-44","HUANCAVELICA",2
2021,11,"M","18-44","HUANUCO",3
2021,11,"M","18-44","ICA",9
2021,11,"M","18-44","JUNIN",3
2021,11,"M","18-44","LA LIBERTAD",10
2021,11,"M","18-44","LAMBAYEQUE",8
2021,11,"M","18-44","LIMA",155
2021,11,"M","18-44","LORETO",5
2021,11,"M","18-44","MADRE DE DIOS",2
2021,11,"M","18-44","PASCO",3
2021,11,"M","18-44","PIURA",7
2021,11,"M","18-44","PUNO",3
2021,11,"M","18-44","SAN MARTIN",2
2021,11,"M","18-44","TACNA",3
2021,11,"M","18-44","TUMBES",2
2021,11,"M","18-44","UCAYALI",5
2021,11,"M","45-64","AMAZONAS",3
2021,11,"M","45-64","ANCASH",28
2021,11,"M","45-64","APURIMAC",4
2021,11,"M","45-64","AREQUIPA",17
2021,11,"M","45-64","AYACUCHO",15
2021,11,"M","45-64","CAJAMARCA",17
2021,11,"M","45-64","CALLAO",66
2021,11,"M","45-64","CUSCO",21
2021,11,"M","45-64","HUANCAVELICA",5
2021,11,"M","45-64","HUANUCO",3
2021,11,"M","45-64","ICA",36
2021,11,"M","45-64","JUNIN",28
2021,11,"M","45-64","LA LIBERTAD",62
2021,11,"M","45-64","LAMBAYEQUE",22
2021,11,"M","45-64","LIMA",583
2021,11,"M","45-64","LORETO",13
2021,11,"M","45-64","MADRE DE DIOS",6
2021,11,"M","45-64","MOQUEGUA",3
2021,11,"M","45-64","PASCO",4
2021,11,"M","45-64","PIURA",39
2021,11,"M","45-64","PUNO",15
2021,11,"M","45-64","SAN MARTIN",10
2021,11,"M","45-64","TACNA",7
2021,11,"M","45-64","TUMBES",12
2021,11,"M","45-64","UCAYALI",23
2021,11,"M","65+","AMAZONAS",10
2021,11,"M","65+","ANCASH",47
2021,11,"M","65+","APURIMAC",9
2021,11,"M","65+","AREQUIPA",36
2021,11,"M","65+","AYACUCHO",30
2021,11,"M","65+","CAJAMARCA",34
2021,11,"M","65+","CALLAO",78
2021,11,"M","65+","CUSCO",49
2021,11,"M","65+","HUANCAVELICA",10
2021,11,"M","65+","HUANUCO",9
2021,11,"M","65+","ICA",43
2021,11,"M","65+","JUNIN",54
2021,11,"M","65+","LA LIBERTAD",67
2021,11,"M","65+","LAMBAYEQUE",47
2021,11,"M","65+","LIMA",849
2021,11,"M","65+","LORETO",34
2021,11,"M","65+","MADRE DE DIOS",8
2021,11,"M","65+","MOQUEGUA",2
2021,11,"M","65+","PASCO",4
2021,11,"M","65+","PIURA",57
2021,11,"M","65+","PUNO",24
2021,11,"M","65+","SAN MARTIN",14
2021,11,"M","65+","TACNA",7
2021,11,"M","65+","TUMBES",15
2021,11,"M","65+","UCAYALI",23
2021,12,"F","0-17","APURIMAC",1
2021,12,"F","0-17","JUNIN",1
2021,12,"F","0-17","LAMBAYEQUE",1
2021,12,"F","0-17","LORETO",1
2021,12,"F","0-17","PIURA",2
2021,12,"F","18-44","ANCASH",4
2021,12,"F","18-44","AREQUIPA",4
2021,12,"F","18-44","AYACUCHO",1
2021,12,"F","18-44","CAJAMARCA",4
2021,12,"F","18-44","CALLAO",7
2021,12,"F","18-44","CUSCO",7
2021,12,"F","18-44","HUANCAVELICA",1
2021,12,"F","18-44","HUANUCO",2
2021,12,"F","18-44","ICA",5
2021,12,"F","18-44","JUNIN",6
2021,12,"F","18-44","LA LIBERTAD",4
2021,12,"F","18-44","LAMBAYEQUE",3
2021,12,"F","18-44","LIMA",77
2021,12,"F","18-44","LORETO",1
2021,12,"F","18-44","PASCO",3
2021,12,"F","18-44","PIURA",6
2021,12,"F","18-44","PUNO",1
2021,12,"F","18-44","SAN MARTIN",2
2021,12,"F","18-44","UCAYALI",2
2021,12,"F","45-64","AMAZONAS",4
2021,12,"F","45-64","ANCASH",19
2021,12,"F","45-64","APURIMAC",3
2021,12,"F","45-64","AREQUIPA",8
2021,12,"F","45-64","AYACUCHO",7
2021,12,"F","45-64","CAJAMARCA",9
2021,12,"F","45-64","CALLAO",37
2021,12,"F","45-64","CUSCO",10
2021,12,"F","45-64","HUANCAVELICA",1
2021,12,"F","45-64","HUANUCO",2
2021,12,"F","45-64","ICA",21
2021,12,"F","45-64","JUNIN",17
2021,12,"F","45-64","LA LIBERTAD",37
2021,12,"F","45-64","LAMBAYEQUE",24
2021,12,"F","45-64","LIMA",319
2021,12,"F","45-64","LORETO",13
2021,12,"F","45-64","MADRE DE DIOS",2
2021,12,"F","45-64","PASCO",5
2021,12,"F","45-64","PIURA",25
2021,12,"F","45-64","PUNO",9
2021,12,"F","45-64","SAN MARTIN",6
2021,12,"F","45-64","TACNA",4
2021,12,"F","45-64","TUMBES",7
2021,12,"F","45-64","UCAYALI",17
2021,12,"F","65+","AMAZONAS",1
2021,12,"F","65+","ANCASH",31
2021,12,"F","65+","APURIMAC",13
2021,12,"F","65+","AREQUIPA",24
2021,12,"F","65+","AYACUCHO",20
2021,12,"F","65+","CAJAMARCA",28
2021,12,"F","65+","CALLAO",56
2021,12,"F","65+","CUSCO",25
2021,12,"F","65+","HUANCAVELICA",7
2021,12,"F","65+","HUANUCO",7
2021,12,"F","65+","ICA",29
2021,12,"F","65+","JUNIN",32
2021,12,"F","65+","LA LIBERTAD",58
2021,12,"F","65+","LAMBAYEQUE",28
2021,12,"F","65+","LIMA",520
2021,12,"F","65+","LORETO",20
2021,12,"F","65+","MADRE DE DIOS",5
2021,12,"F","65+","MOQUEGUA",2
2021,12,"F","65+","PASCO",5
2021,12,"F","65+","PIURA",52
2021,12,"F","65+","PUNO",11
2021,12,"F","65+","SAN MARTIN",10
2021,12,"F","65+","TACNA",1
