"fecha_fallecimiento","sexo","agrp","dpt_cdc","prov_cdc","n"
"2021-05-10","M","65+","ANCASH","CARHUAZ",1
"2021-05-10","M","65+","ANCASH","CASMA",1
"2021-05-10","M","65+","ANCASH","HUARMEY",1
"2021-05-10","M","65+","ANCASH","MARISCAL LUZURIAGA",1
"2021-05-10","M","65+","ANCASH","POMABAMBA",1
"2021-05-10","M","65+","ANCASH","SANTA",7
"2021-05-10","M","65+","APURIMAC","ANDAHUAYLAS",2
"2021-05-10","M","65+","APURIMAC","ANTABAMBA",1
"2021-05-10","M","65+","APURIMAC","CHINCHEROS",1
"2021-05-10","M","65+","APURIMAC","GRAU",1
"2021-05-10","M","65+","AREQUIPA","AREQUIPA",6
"2021-05-10","M","65+","AREQUIPA","CONDESUYOS",1
"2021-05-10","M","65+","AYACUCHO","HUAMANGA",5
"2021-05-10","M","65+","AYACUCHO","HUANTA",1
"2021-05-10","M","65+","CAJAMARCA","SAN IGNACIO",1
"2021-05-10","M","65+","CAJAMARCA","SAN MIGUEL",1
"2021-05-10","M","65+","CALLAO","CALLAO",12
"2021-05-10","M","65+","CUSCO","CALCA",1
"2021-05-10","M","65+","CUSCO","CANAS",1
"2021-05-10","M","65+","CUSCO","CANCHIS",1
"2021-05-10","M","65+","CUSCO","CUSCO",1
"2021-05-10","M","65+","CUSCO","LA CONVENCION",2
"2021-05-10","M","65+","HUANCAVELICA","HUANCAVELICA",1
"2021-05-10","M","65+","HUANUCO","AMBO",1
"2021-05-10","M","65+","HUANUCO","HUANUCO",3
"2021-05-10","M","65+","HUANUCO","LEONCIO PRADO",1
"2021-05-10","M","65+","ICA","CHINCHA",5
"2021-05-10","M","65+","ICA","ICA",5
"2021-05-10","M","65+","ICA","PISCO",1
"2021-05-10","M","65+","JUNIN","CONCEPCION",1
"2021-05-10","M","65+","JUNIN","HUANCAYO",9
"2021-05-10","M","65+","JUNIN","JAUJA",1
"2021-05-10","M","65+","JUNIN","TARMA",1
"2021-05-10","M","65+","JUNIN","YAULI",2
"2021-05-10","M","65+","LA LIBERTAD","PACASMAYO",3
"2021-05-10","M","65+","LA LIBERTAD","SANCHEZ CARRION",1
"2021-05-10","M","65+","LA LIBERTAD","TRUJILLO",11
"2021-05-10","M","65+","LAMBAYEQUE","CHICLAYO",6
"2021-05-10","M","65+","LAMBAYEQUE","FERREÑAFE",1
"2021-05-10","M","65+","LAMBAYEQUE","LAMBAYEQUE",2
"2021-05-10","M","65+","LIMA","BARRANCA",1
"2021-05-10","M","65+","LIMA","CAÑETE",2
"2021-05-10","M","65+","LIMA","HUARAL",1
"2021-05-10","M","65+","LIMA","HUAURA",4
"2021-05-10","M","65+","LIMA","LIMA",63
"2021-05-10","M","65+","LORETO","MAYNAS",2
"2021-05-10","M","65+","MOQUEGUA","GENERAL SANCHEZ CERRO",1
"2021-05-10","M","65+","MOQUEGUA","ILO",3
"2021-05-10","M","65+","PASCO","OXAPAMPA",2
"2021-05-10","M","65+","PIURA","AYABACA",2
"2021-05-10","M","65+","PIURA","MORROPON",2
"2021-05-10","M","65+","PIURA","PIURA",8
"2021-05-10","M","65+","PIURA","SECHURA",2
"2021-05-10","M","65+","PIURA","SULLANA",1
"2021-05-10","M","65+","PIURA","TALARA",1
"2021-05-10","M","65+","PUNO","LAMPA",1
"2021-05-10","M","65+","PUNO","PUNO",1
"2021-05-10","M","65+","PUNO","SAN ROMAN",2
"2021-05-10","M","65+","PUNO","YUNGUYO",1
"2021-05-10","M","65+","SAN MARTIN","MARISCAL CACERES",1
"2021-05-10","M","65+","SAN MARTIN","RIOJA",1
"2021-05-10","M","65+","SAN MARTIN","SAN MARTIN",2
"2021-05-10","M","65+","SAN MARTIN","TOCACHE",1
"2021-05-10","M","65+","TACNA","TACNA",2
"2021-05-10","M","65+","UCAYALI","PADRE ABAD",1
"2021-05-11","F","0-17","HUANCAVELICA","CHURCAMPA",1
"2021-05-11","F","18-44","CAJAMARCA","CELENDIN",1
"2021-05-11","F","18-44","CUSCO","CUSCO",1
"2021-05-11","F","18-44","HUANCAVELICA","TAYACAJA",1
"2021-05-11","F","18-44","ICA","PISCO",1
"2021-05-11","F","18-44","JUNIN","HUANCAYO",1
"2021-05-11","F","18-44","LA LIBERTAD","SANCHEZ CARRION",1
"2021-05-11","F","18-44","LA LIBERTAD","TRUJILLO",1
"2021-05-11","F","18-44","LAMBAYEQUE","CHICLAYO",1
"2021-05-11","F","18-44","LAMBAYEQUE","LAMBAYEQUE",1
"2021-05-11","F","18-44","LIMA","CAÑETE",1
"2021-05-11","F","18-44","LIMA","LIMA",6
"2021-05-11","F","18-44","PASCO","PASCO",1
"2021-05-11","F","18-44","PIURA","MORROPON",1
"2021-05-11","F","18-44","PIURA","PIURA",3
"2021-05-11","F","18-44","TACNA","TACNA",1
"2021-05-11","F","45-64","AMAZONAS","CHACHAPOYAS",1
"2021-05-11","F","45-64","ANCASH","SANTA",1
"2021-05-11","F","45-64","AREQUIPA","AREQUIPA",1
"2021-05-11","F","45-64","AYACUCHO","HUANTA",1
"2021-05-11","F","45-64","CAJAMARCA","CAJAMARCA",2
"2021-05-11","F","45-64","CAJAMARCA","CHOTA",1
"2021-05-11","F","45-64","CALLAO","CALLAO",2
"2021-05-11","F","45-64","CUSCO","CUSCO",1
"2021-05-11","F","45-64","CUSCO","LA CONVENCION",1
"2021-05-11","F","45-64","HUANUCO","AMBO",1
"2021-05-11","F","45-64","ICA","CHINCHA",1
"2021-05-11","F","45-64","ICA","ICA",2
"2021-05-11","F","45-64","ICA","PISCO",2
"2021-05-11","F","45-64","JUNIN","CHANCHAMAYO",1
"2021-05-11","F","45-64","JUNIN","HUANCAYO",3
"2021-05-11","F","45-64","JUNIN","JAUJA",2
"2021-05-11","F","45-64","JUNIN","TARMA",1
"2021-05-11","F","45-64","JUNIN","YAULI",1
"2021-05-11","F","45-64","LA LIBERTAD","OTUZCO",1
"2021-05-11","F","45-64","LA LIBERTAD","PACASMAYO",1
"2021-05-11","F","45-64","LA LIBERTAD","TRUJILLO",3
"2021-05-11","F","45-64","LAMBAYEQUE","CHICLAYO",4
"2021-05-11","F","45-64","LAMBAYEQUE","FERREÑAFE",1
"2021-05-11","F","45-64","LIMA","BARRANCA",1
"2021-05-11","F","45-64","LIMA","CAÑETE",1
"2021-05-11","F","45-64","LIMA","HUAURA",1
"2021-05-11","F","45-64","LIMA","LIMA",21
"2021-05-11","F","45-64","MADRE DE DIOS","TAMBOPATA",1
"2021-05-11","F","45-64","PASCO","OXAPAMPA",1
"2021-05-11","F","45-64","PASCO","PASCO",2
"2021-05-11","F","45-64","PIURA","PIURA",3
"2021-05-11","F","45-64","PIURA","SECHURA",1
"2021-05-11","F","45-64","PIURA","SULLANA",1
"2021-05-11","F","45-64","TACNA","TACNA",1
"2021-05-11","F","45-64","TUMBES","TUMBES",2
"2021-05-11","F","45-64","UCAYALI","CORONEL PORTILLO",1
"2021-05-11","F","65+","ANCASH","HUARAZ",1
"2021-05-11","F","65+","ANCASH","SANTA",4
"2021-05-11","F","65+","APURIMAC","ANDAHUAYLAS",1
"2021-05-11","F","65+","APURIMAC","COTABAMBAS",1
"2021-05-11","F","65+","AREQUIPA","AREQUIPA",6
"2021-05-11","F","65+","AREQUIPA","ISLAY",1
"2021-05-11","F","65+","AYACUCHO","HUAMANGA",2
"2021-05-11","F","65+","AYACUCHO","LA MAR",1
"2021-05-11","F","65+","CAJAMARCA","CAJAMARCA",1
"2021-05-11","F","65+","CAJAMARCA","SAN MARCOS",1
"2021-05-11","F","65+","CALLAO","CALLAO",4
"2021-05-11","F","65+","CUSCO","CUSCO",2
"2021-05-11","F","65+","HUANCAVELICA","HUANCAVELICA",1
"2021-05-11","F","65+","ICA","CHINCHA",4
"2021-05-11","F","65+","ICA","ICA",2
"2021-05-11","F","65+","ICA","PISCO",4
"2021-05-11","F","65+","JUNIN","CHANCHAMAYO",1
"2021-05-11","F","65+","JUNIN","CONCEPCION",1
"2021-05-11","F","65+","JUNIN","HUANCAYO",4
"2021-05-11","F","65+","JUNIN","JAUJA",2
"2021-05-11","F","65+","JUNIN","YAULI",1
"2021-05-11","F","65+","LA LIBERTAD","CHEPEN",2
"2021-05-11","F","65+","LA LIBERTAD","PACASMAYO",1
"2021-05-11","F","65+","LA LIBERTAD","SANCHEZ CARRION",1
"2021-05-11","F","65+","LA LIBERTAD","TRUJILLO",6
"2021-05-11","F","65+","LAMBAYEQUE","CHICLAYO",8
"2021-05-11","F","65+","LAMBAYEQUE","LAMBAYEQUE",2
"2021-05-11","F","65+","LIMA","BARRANCA",3
"2021-05-11","F","65+","LIMA","HUARAL",1
"2021-05-11","F","65+","LIMA","HUAROCHIRI",1
"2021-05-11","F","65+","LIMA","HUAURA",1
"2021-05-11","F","65+","LIMA","LIMA",41
"2021-05-11","F","65+","LIMA","OYON",1
"2021-05-11","F","65+","LORETO","MAYNAS",1
"2021-05-11","F","65+","LORETO","UCAYALI",1
"2021-05-11","F","65+","PASCO","OXAPAMPA",3
"2021-05-11","F","65+","PIURA","AYABACA",2
"2021-05-11","F","65+","PIURA","PIURA",1
"2021-05-11","F","65+","PIURA","SULLANA",2
"2021-05-11","F","65+","PUNO","EL COLLAO",1
"2021-05-11","F","65+","PUNO","LAMPA",1
"2021-05-11","F","65+","PUNO","PUNO",2
"2021-05-11","F","65+","SAN MARTIN","MARISCAL CACERES",1
"2021-05-11","F","65+","SAN MARTIN","SAN MARTIN",1
"2021-05-11","F","65+","TUMBES","TUMBES",1
"2021-05-11","F","65+","UCAYALI","CORONEL PORTILLO",1
"2021-05-11","M","18-44","ANCASH","SANTA",1
"2021-05-11","M","18-44","AYACUCHO","HUAMANGA",1
"2021-05-11","M","18-44","CALLAO","CALLAO",2
"2021-05-11","M","18-44","HUANCAVELICA","ANGARAES",1
"2021-05-11","M","18-44","HUANUCO","HUANUCO",1
"2021-05-11","M","18-44","ICA","CHINCHA",1
"2021-05-11","M","18-44","JUNIN","YAULI",1
"2021-05-11","M","18-44","LA LIBERTAD","TRUJILLO",4
"2021-05-11","M","18-44","LAMBAYEQUE","CHICLAYO",1
"2021-05-11","M","18-44","LIMA","CAÑETE",1
"2021-05-11","M","18-44","LIMA","LIMA",13
"2021-05-11","M","18-44","PIURA","PIURA",2
"2021-05-11","M","18-44","PIURA","SULLANA",1
"2021-05-11","M","18-44","TACNA","TACNA",2
"2021-05-11","M","45-64","ANCASH","HUARAZ",1
"2021-05-11","M","45-64","ANCASH","SANTA",5
"2021-05-11","M","45-64","APURIMAC","AYMARAES",1
"2021-05-11","M","45-64","AREQUIPA","AREQUIPA",6
"2021-05-11","M","45-64","AREQUIPA","ISLAY",1
"2021-05-11","M","45-64","AYACUCHO","HUAMANGA",1
"2021-05-11","M","45-64","AYACUCHO","LA MAR",1
"2021-05-11","M","45-64","CAJAMARCA","CAJABAMBA",1
"2021-05-11","M","45-64","CAJAMARCA","SANTA CRUZ",1
"2021-05-11","M","45-64","CALLAO","CALLAO",5
"2021-05-11","M","45-64","CUSCO","CANCHIS",1
"2021-05-11","M","45-64","CUSCO","CHUMBIVILCAS",1
"2021-05-11","M","45-64","CUSCO","CUSCO",1
"2021-05-11","M","45-64","CUSCO","QUISPICANCHI",2
"2021-05-11","M","45-64","CUSCO","URUBAMBA",1
"2021-05-11","M","45-64","HUANCAVELICA","HUANCAVELICA",1
"2021-05-11","M","45-64","HUANUCO","HUACAYBAMBA",1
"2021-05-11","M","45-64","HUANUCO","HUANUCO",1
"2021-05-11","M","45-64","ICA","CHINCHA",2
"2021-05-11","M","45-64","ICA","ICA",2
"2021-05-11","M","45-64","ICA","NAZCA",1
"2021-05-11","M","45-64","ICA","PISCO",5
"2021-05-11","M","45-64","JUNIN","HUANCAYO",3
"2021-05-11","M","45-64","JUNIN","JAUJA",1
"2021-05-11","M","45-64","LA LIBERTAD","ASCOPE",1
"2021-05-11","M","45-64","LA LIBERTAD","TRUJILLO",7
"2021-05-11","M","45-64","LA LIBERTAD","VIRU",1
"2021-05-11","M","45-64","LAMBAYEQUE","CHICLAYO",4
"2021-05-11","M","45-64","LIMA","CAÑETE",2
"2021-05-11","M","45-64","LIMA","HUARAL",1
"2021-05-11","M","45-64","LIMA","HUAROCHIRI",2
"2021-05-11","M","45-64","LIMA","HUAURA",1
"2021-05-11","M","45-64","LIMA","LIMA",40
"2021-05-11","M","45-64","LORETO","ALTO AMAZONAS",1
"2021-05-11","M","45-64","PIURA","HUANCABAMBA",1
"2021-05-11","M","45-64","PIURA","MORROPON",3
"2021-05-11","M","45-64","PIURA","PIURA",9
"2021-05-11","M","45-64","PIURA","SULLANA",1
"2021-05-11","M","45-64","PIURA","TALARA",2
"2021-05-11","M","45-64","PUNO","CARABAYA",1
"2021-05-11","M","45-64","PUNO","CHUCUITO",1
"2021-05-11","M","45-64","PUNO","EL COLLAO",1
"2021-05-11","M","45-64","PUNO","LAMPA",1
"2021-05-11","M","45-64","PUNO","PUNO",3
"2021-05-11","M","45-64","PUNO","SAN ROMAN",2
"2021-05-11","M","45-64","SAN MARTIN","MOYOBAMBA",1
"2021-05-11","M","45-64","SAN MARTIN","RIOJA",1
"2021-05-11","M","45-64","TACNA","TACNA",1
"2021-05-11","M","45-64","TUMBES","TUMBES",1
"2021-05-11","M","45-64","UCAYALI","CORONEL PORTILLO",2
"2021-05-11","M","65+","AMAZONAS","LUYA",1
"2021-05-11","M","65+","ANCASH","CASMA",1
"2021-05-11","M","65+","ANCASH","HUARAZ",2
"2021-05-11","M","65+","ANCASH","SANTA",7
"2021-05-11","M","65+","APURIMAC","ANDAHUAYLAS",2
"2021-05-11","M","65+","APURIMAC","ANTABAMBA",1
"2021-05-11","M","65+","APURIMAC","AYMARAES",1
"2021-05-11","M","65+","APURIMAC","COTABAMBAS",1
"2021-05-11","M","65+","AREQUIPA","AREQUIPA",7
"2021-05-11","M","65+","AREQUIPA","CARAVELI",2
"2021-05-11","M","65+","AREQUIPA","ISLAY",1
"2021-05-11","M","65+","AYACUCHO","LA MAR",1
"2021-05-11","M","65+","CAJAMARCA","CONTUMAZA",1
"2021-05-11","M","65+","CAJAMARCA","JAEN",2
"2021-05-11","M","65+","CAJAMARCA","SAN MIGUEL",1
"2021-05-11","M","65+","CALLAO","CALLAO",5
"2021-05-11","M","65+","CUSCO","ANTA",1
"2021-05-11","M","65+","CUSCO","CHUMBIVILCAS",1
"2021-05-11","M","65+","CUSCO","CUSCO",7
"2021-05-11","M","65+","CUSCO","LA CONVENCION",1
"2021-05-11","M","65+","HUANUCO","AMBO",1
"2021-05-11","M","65+","ICA","CHINCHA",7
"2021-05-11","M","65+","ICA","ICA",5
"2021-05-11","M","65+","ICA","NAZCA",1
"2021-05-11","M","65+","ICA","PISCO",1
"2021-05-11","M","65+","JUNIN","CHANCHAMAYO",1
"2021-05-11","M","65+","JUNIN","HUANCAYO",4
"2021-05-11","M","65+","JUNIN","JAUJA",2
"2021-05-11","M","65+","JUNIN","TARMA",1
"2021-05-11","M","65+","JUNIN","YAULI",2
"2021-05-11","M","65+","LA LIBERTAD","ASCOPE",1
"2021-05-11","M","65+","LA LIBERTAD","CHEPEN",1
"2021-05-11","M","65+","LA LIBERTAD","SANCHEZ CARRION",1
"2021-05-11","M","65+","LA LIBERTAD","TRUJILLO",8
"2021-05-11","M","65+","LA LIBERTAD","VIRU",2
"2021-05-11","M","65+","LAMBAYEQUE","CHICLAYO",6
"2021-05-11","M","65+","LAMBAYEQUE","FERREÑAFE",1
"2021-05-11","M","65+","LAMBAYEQUE","LAMBAYEQUE",2
"2021-05-11","M","65+","LIMA","BARRANCA",1
"2021-05-11","M","65+","LIMA","CAJATAMBO",1
"2021-05-11","M","65+","LIMA","CAÑETE",3
"2021-05-11","M","65+","LIMA","HUARAL",2
"2021-05-11","M","65+","LIMA","HUAROCHIRI",3
"2021-05-11","M","65+","LIMA","HUAURA",3
"2021-05-11","M","65+","LIMA","LIMA",54
"2021-05-11","M","65+","LORETO","MAYNAS",1
"2021-05-11","M","65+","MOQUEGUA","ILO",1
"2021-05-11","M","65+","PASCO","OXAPAMPA",1
"2021-05-11","M","65+","PIURA","AYABACA",3
"2021-05-11","M","65+","PIURA","MORROPON",2
"2021-05-11","M","65+","PIURA","PAITA",1
"2021-05-11","M","65+","PIURA","PIURA",10
"2021-05-11","M","65+","PIURA","SULLANA",2
"2021-05-11","M","65+","PIURA","TALARA",2
"2021-05-11","M","65+","PUNO","EL COLLAO",1
"2021-05-11","M","65+","PUNO","SAN ROMAN",1
"2021-05-11","M","65+","SAN MARTIN","SAN MARTIN",2
"2021-05-11","M","65+","TACNA","TACNA",1
"2021-05-11","M","65+","UCAYALI","CORONEL PORTILLO",5
"2021-05-12","F","18-44","ANCASH","HUARAZ",1
"2021-05-12","F","18-44","ANCASH","SANTA",1
"2021-05-12","F","18-44","AREQUIPA","AREQUIPA",1
"2021-05-12","F","18-44","CAJAMARCA","CAJAMARCA",1
"2021-05-12","F","18-44","CALLAO","CALLAO",2
"2021-05-12","F","18-44","ICA","ICA",1
"2021-05-12","F","18-44","LAMBAYEQUE","CHICLAYO",1
"2021-05-12","F","18-44","LIMA","BARRANCA",1
"2021-05-12","F","18-44","LIMA","LIMA",5
"2021-05-12","F","18-44","PASCO","OXAPAMPA",1
"2021-05-12","F","18-44","PIURA","TALARA",2
"2021-05-12","F","18-44","TACNA","TACNA",1
"2021-05-12","F","45-64","ANCASH","HUARAZ",2
"2021-05-12","F","45-64","ANCASH","SANTA",1
"2021-05-12","F","45-64","AREQUIPA","AREQUIPA",5
"2021-05-12","F","45-64","AYACUCHO","HUAMANGA",1
"2021-05-12","F","45-64","CAJAMARCA","CAJAMARCA",1
"2021-05-12","F","45-64","CALLAO","CALLAO",2
"2021-05-12","F","45-64","CUSCO","CANCHIS",1
"2021-05-12","F","45-64","CUSCO","CUSCO",2
"2021-05-12","F","45-64","CUSCO","LA CONVENCION",1
"2021-05-12","F","45-64","HUANCAVELICA","CHURCAMPA",1
"2021-05-12","F","45-64","HUANCAVELICA","HUANCAVELICA",1
"2021-05-12","F","45-64","HUANUCO","HUANUCO",2
"2021-05-12","F","45-64","JUNIN","CHANCHAMAYO",1
"2021-05-12","F","45-64","JUNIN","HUANCAYO",4
"2021-05-12","F","45-64","JUNIN","JAUJA",3
"2021-05-12","F","45-64","JUNIN","JUNIN",1
"2021-05-12","F","45-64","LA LIBERTAD","CHEPEN",1
"2021-05-12","F","45-64","LA LIBERTAD","TRUJILLO",2
"2021-05-12","F","45-64","LAMBAYEQUE","CHICLAYO",3
"2021-05-12","F","45-64","LIMA","CAÑETE",2
"2021-05-12","F","45-64","LIMA","LIMA",14
"2021-05-12","F","45-64","LORETO","DATEM DEL MARAÑON",1
"2021-05-12","F","45-64","LORETO","MAYNAS",1
"2021-05-12","F","45-64","MADRE DE DIOS","TAMBOPATA",1
"2021-05-12","F","45-64","PIURA","MORROPON",1
"2021-05-12","F","45-64","PIURA","PIURA",2
"2021-05-12","F","45-64","PIURA","SECHURA",1
"2021-05-12","F","45-64","PIURA","SULLANA",2
"2021-05-12","F","45-64","PIURA","TALARA",3
"2021-05-12","F","45-64","PUNO","PUNO",1
"2021-05-12","F","45-64","PUNO","SAN ROMAN",1
"2021-05-12","F","45-64","TUMBES","TUMBES",1
"2021-05-12","F","45-64","UCAYALI","CORONEL PORTILLO",1
"2021-05-12","F","65+","ANCASH","CARHUAZ",1
"2021-05-12","F","65+","ANCASH","CASMA",1
"2021-05-12","F","65+","ANCASH","HUARI",1
"2021-05-12","F","65+","ANCASH","SANTA",2
"2021-05-12","F","65+","APURIMAC","ANTABAMBA",2
"2021-05-12","F","65+","AREQUIPA","AREQUIPA",10
"2021-05-12","F","65+","AREQUIPA","CAYLLOMA",1
"2021-05-12","F","65+","AYACUCHO","HUANTA",1
"2021-05-12","F","65+","CAJAMARCA","CAJABAMBA",1
"2021-05-12","F","65+","CAJAMARCA","CAJAMARCA",1
"2021-05-12","F","65+","CAJAMARCA","CHOTA",1
"2021-05-12","F","65+","CALLAO","CALLAO",7
"2021-05-12","F","65+","CUSCO","ANTA",1
"2021-05-12","F","65+","CUSCO","CANAS",1
"2021-05-12","F","65+","CUSCO","CANCHIS",1
"2021-05-12","F","65+","CUSCO","CUSCO",1
"2021-05-12","F","65+","CUSCO","QUISPICANCHI",1
"2021-05-12","F","65+","HUANCAVELICA","HUANCAVELICA",2
"2021-05-12","F","65+","HUANCAVELICA","TAYACAJA",1
"2021-05-12","F","65+","HUANUCO","HUAMALIES",1
"2021-05-12","F","65+","HUANUCO","LEONCIO PRADO",2
"2021-05-12","F","65+","ICA","CHINCHA",3
"2021-05-12","F","65+","ICA","ICA",1
"2021-05-12","F","65+","ICA","PISCO",1
"2021-05-12","F","65+","JUNIN","CONCEPCION",1
"2021-05-12","F","65+","JUNIN","HUANCAYO",4
"2021-05-12","F","65+","JUNIN","SATIPO",1
"2021-05-12","F","65+","LA LIBERTAD","ASCOPE",1
"2021-05-12","F","65+","LA LIBERTAD","CHEPEN",1
"2021-05-12","F","65+","LA LIBERTAD","GRAN CHIMU",1
"2021-05-12","F","65+","LA LIBERTAD","TRUJILLO",4
"2021-05-12","F","65+","LAMBAYEQUE","CHICLAYO",3
"2021-05-12","F","65+","LIMA","CAÑETE",1
"2021-05-12","F","65+","LIMA","HUARAL",4
"2021-05-12","F","65+","LIMA","HUAURA",3
"2021-05-12","F","65+","LIMA","LIMA",32
"2021-05-12","F","65+","LORETO","MAYNAS",1
"2021-05-12","F","65+","MADRE DE DIOS","MANU",1
"2021-05-12","F","65+","MOQUEGUA","ILO",1
"2021-05-12","F","65+","PASCO","DANIEL ALCIDES CARRION",1
"2021-05-12","F","65+","PIURA","AYABACA",1
"2021-05-12","F","65+","PIURA","PAITA",1
"2021-05-12","F","65+","PIURA","PIURA",6
"2021-05-12","F","65+","PIURA","SULLANA",1
"2021-05-12","F","65+","PUNO","PUNO",2
"2021-05-12","F","65+","PUNO","SAN ROMAN",1
"2021-05-12","F","65+","SAN MARTIN","BELLAVISTA",1
"2021-05-12","F","65+","SAN MARTIN","LAMAS",1
"2021-05-12","F","65+","SAN MARTIN","SAN MARTIN",2
"2021-05-12","F","65+","SAN MARTIN","TOCACHE",1
"2021-05-12","F","65+","TUMBES","ZARUMILLA",1
"2021-05-12","F","65+","UCAYALI","CORONEL PORTILLO",1
"2021-05-12","M","0-17","LIMA","LIMA",2
"2021-05-12","M","0-17","PIURA","PIURA",1
"2021-05-12","M","18-44","AMAZONAS","UTCUBAMBA",1
"2021-05-12","M","18-44","ANCASH","SANTA",1
"2021-05-12","M","18-44","APURIMAC","GRAU",1
"2021-05-12","M","18-44","AREQUIPA","CASTILLA",1
"2021-05-12","M","18-44","AREQUIPA","ISLAY",1
"2021-05-12","M","18-44","AYACUCHO","HUAMANGA",1
"2021-05-12","M","18-44","CAJAMARCA","CAJAMARCA",1
"2021-05-12","M","18-44","CALLAO","CALLAO",3
"2021-05-12","M","18-44","HUANUCO","AMBO",1
"2021-05-12","M","18-44","HUANUCO","HUANUCO",1
"2021-05-12","M","18-44","ICA","PISCO",1
"2021-05-12","M","18-44","JUNIN","HUANCAYO",3
"2021-05-12","M","18-44","JUNIN","JAUJA",1
"2021-05-12","M","18-44","LA LIBERTAD","VIRU",1
"2021-05-12","M","18-44","LAMBAYEQUE","CHICLAYO",1
"2021-05-12","M","18-44","LAMBAYEQUE","FERREÑAFE",1
"2021-05-12","M","18-44","LAMBAYEQUE","LAMBAYEQUE",1
"2021-05-12","M","18-44","LIMA","BARRANCA",1
"2021-05-12","M","18-44","LIMA","LIMA",9
"2021-05-12","M","18-44","PIURA","MORROPON",1
"2021-05-12","M","18-44","PIURA","PIURA",2
"2021-05-12","M","18-44","TUMBES","TUMBES",1
"2021-05-12","M","45-64","AMAZONAS","UTCUBAMBA",1
"2021-05-12","M","45-64","ANCASH","HUARAZ",1
"2021-05-12","M","45-64","ANCASH","SANTA",1
"2021-05-12","M","45-64","AREQUIPA","AREQUIPA",5
"2021-05-12","M","45-64","AREQUIPA","CASTILLA",1
"2021-05-12","M","45-64","AYACUCHO","HUAMANGA",2
"2021-05-12","M","45-64","AYACUCHO","HUANTA",2
"2021-05-12","M","45-64","AYACUCHO","LA MAR",1
"2021-05-12","M","45-64","CAJAMARCA","CAJABAMBA",1
"2021-05-12","M","45-64","CAJAMARCA","CAJAMARCA",1
"2021-05-12","M","45-64","CAJAMARCA","CHOTA",1
"2021-05-12","M","45-64","CAJAMARCA","JAEN",1
"2021-05-12","M","45-64","CALLAO","CALLAO",7
"2021-05-12","M","45-64","CUSCO","CANAS",1
"2021-05-12","M","45-64","CUSCO","CANCHIS",2
"2021-05-12","M","45-64","CUSCO","CUSCO",4
"2021-05-12","M","45-64","HUANCAVELICA","HUANCAVELICA",1
"2021-05-12","M","45-64","HUANUCO","LAURICOCHA",1
"2021-05-12","M","45-64","ICA","ICA",3
"2021-05-12","M","45-64","ICA","PISCO",2
"2021-05-12","M","45-64","JUNIN","CHANCHAMAYO",1
"2021-05-12","M","45-64","JUNIN","HUANCAYO",5
"2021-05-12","M","45-64","JUNIN","JAUJA",2
"2021-05-12","M","45-64","JUNIN","SATIPO",2
"2021-05-12","M","45-64","LA LIBERTAD","OTUZCO",1
"2021-05-12","M","45-64","LA LIBERTAD","PACASMAYO",2
"2021-05-12","M","45-64","LA LIBERTAD","SANCHEZ CARRION",2
"2021-05-12","M","45-64","LA LIBERTAD","TRUJILLO",5
"2021-05-12","M","45-64","LAMBAYEQUE","CHICLAYO",13
"2021-05-12","M","45-64","LAMBAYEQUE","FERREÑAFE",2
"2021-05-12","M","45-64","LIMA","BARRANCA",2
"2021-05-12","M","45-64","LIMA","HUARAL",1
"2021-05-12","M","45-64","LIMA","LIMA",48
"2021-05-12","M","45-64","LORETO","REQUENA",1
"2021-05-12","M","45-64","MOQUEGUA","ILO",1
"2021-05-12","M","45-64","PIURA","MORROPON",1
"2021-05-12","M","45-64","PIURA","PIURA",5
"2021-05-12","M","45-64","PIURA","TALARA",1
"2021-05-12","M","45-64","PUNO","PUNO",1
"2021-05-12","M","45-64","PUNO","SAN ROMAN",2
"2021-05-12","M","45-64","SAN MARTIN","SAN MARTIN",1
"2021-05-12","M","45-64","TACNA","TACNA",2
"2021-05-12","M","65+","ANCASH","HUARAZ",2
"2021-05-12","M","65+","ANCASH","HUARI",1
"2021-05-12","M","65+","ANCASH","MARISCAL LUZURIAGA",1
"2021-05-12","M","65+","ANCASH","POMABAMBA",1
"2021-05-12","M","65+","ANCASH","SANTA",7
"2021-05-12","M","65+","ANCASH","YUNGAY",2
"2021-05-12","M","65+","APURIMAC","COTABAMBAS",3
"2021-05-12","M","65+","APURIMAC","GRAU",1
"2021-05-12","M","65+","AREQUIPA","AREQUIPA",10
"2021-05-12","M","65+","AREQUIPA","CAYLLOMA",1
"2021-05-12","M","65+","AYACUCHO","HUAMANGA",4
"2021-05-12","M","65+","AYACUCHO","HUANTA",1
"2021-05-12","M","65+","AYACUCHO","VILCAS HUAMAN",1
"2021-05-12","M","65+","CAJAMARCA","CELENDIN",1
"2021-05-12","M","65+","CAJAMARCA","CHOTA",1
"2021-05-12","M","65+","CAJAMARCA","HUALGAYOC",2
"2021-05-12","M","65+","CAJAMARCA","JAEN",1
"2021-05-12","M","65+","CAJAMARCA","SAN IGNACIO",1
"2021-05-12","M","65+","CAJAMARCA","SAN MARCOS",1
"2021-05-12","M","65+","CAJAMARCA","SAN MIGUEL",1
"2021-05-12","M","65+","CUSCO","ANTA",1
"2021-05-12","M","65+","CUSCO","CUSCO",3
"2021-05-12","M","65+","CUSCO","QUISPICANCHI",1
"2021-05-12","M","65+","HUANCAVELICA","ANGARAES",1
